"AWL_ID","EVENT_ID","RACE_CODE","SCALLOP_NUMBER","WHOLE_WT_GRAMS","SHELL_WORM_SW","SHELL_HEIGHT_MM","SEX_SW","SCAL_GONAD_COND","MUD_BLISTER_SW","AGE_STRUCTURE_COLLECTED","MEAT_CONDITION_SW","MEAT_WEIGHT_GRAMS","CLAPPER","D1_SW","D2_SW","D3_SW","CRAB_NUM","BIOLOGICAL_WIDTH_MM","SHELL_CONDITION_SW","CONDITION_SW","SAMPLE_TYPE","SAMPLER","BASKET_ID"
133406,"2016D06002","74120","49",,,159.000000,,,,,,,"","0",,,,,,,"1","MMB",
133407,"2016D06002","74120","50",,,162.000000,,,,,,,"","0",,,,,,,"1","MMB",
133408,"2016D06002","74120","51",,,165.000000,,,,,,,"","0",,,,,,,"1","MMB",
133409,"2016D06002","74120","52",,,138.000000,,,,,,,"","0",,,,,,,"1","MMB",
133410,"2016D06002","74120","53",,,151.000000,,,,,,,"","0",,,,,,,"1","MMB",
133411,"2016D06002","74120","54",,,166.000000,,,,,,,"","5",,,,,,,"1","MMB",
133412,"2016D06002","74120","55",,,160.000000,,,,,,,"","5",,,,,,,"1","MMB",
133413,"2016D06002","74120","56",,,160.000000,,,,,,,"","5",,,,,,,"1","MMB",
133414,"2016D06002","74120","57",,,141.000000,,,,,,,"","5",,,,,,,"1","MMB",
133415,"2016D06002","74120","58",,,170.000000,,,,,,,"","1",,,,,,,"1","MMB",
133416,"2016D06003","74120","31",,,172.000000,,,,,,,"","0",,,,,,,"1","MMB",
133417,"2016D06003","74120","32",,,159.000000,,,,,,,"","0",,,,,,,"1","MMB",
133418,"2016D06003","74120","33",,,148.000000,,,,,,,"","0",,,,,,,"1","MMB",
133419,"2016D06003","74120","34",,,165.000000,,,,,,,"","5",,,,,,,"1","MMB",
133420,"2016D06003","74120","35",,,134.000000,,,,,,,"","5",,,,,,,"1","MMB",
133421,"2016D06003","74120","36",,,129.000000,,,,,,,"","5",,,,,,,"1","MMB",
133422,"2016D06003","74120","37",,,130.000000,,,,,,,"","5",,,,,,,"1","MMB",
133423,"2016D06005","74120","61",,,74.000000,,,,,,,"","0",,,,,,,"1","MMB",
133424,"2016D06005","74120","62",,,60.000000,,,,,,,"","0",,,,,,,"1","MMB",
133425,"2016D06005","74120","63",,,59.000000,,,,,,,"","0",,,,,,,"1","MMB",
133426,"2016D06005","74120","64",,,67.000000,,,,,,,"","0",,,,,,,"1","MMB",
133427,"2016D06005","74120","65",,,63.000000,,,,,,,"","0",,,,,,,"1","MMB",
133428,"2016D06005","74120","66",,,62.000000,,,,,,,"","0",,,,,,,"1","MMB",
133429,"2016D06005","74120","67",,,62.000000,,,,,,,"","0",,,,,,,"1","MMB",
133430,"2016D06005","74120","68",,,67.000000,,,,,,,"","0",,,,,,,"1","MMB",
133431,"2016D06005","74120","69",,,67.000000,,,,,,,"","0",,,,,,,"1","MMB",
133432,"2016D06005","74120","70",,,69.000000,,,,,,,"","0",,,,,,,"1","MMB",
133433,"2016D06005","74120","71",,,65.000000,,,,,,,"","0",,,,,,,"1","MMB",
133434,"2016D06005","74120","72",,,61.000000,,,,,,,"","0",,,,,,,"1","MMB",
133435,"2016D06005","74120","73",,,69.000000,,,,,,,"","0",,,,,,,"1","MMB",
133436,"2016D06005","74120","74",,,67.000000,,,,,,,"","0",,,,,,,"1","MMB",
133437,"2016D06005","74120","75",,,62.000000,,,,,,,"","0",,,,,,,"1","MMB",
133438,"2016D06005","74120","76",,,72.000000,,,,,,,"","0",,,,,,,"1","MMB",
133439,"2016D06005","74120","77",,,69.000000,,,,,,,"","0",,,,,,,"1","MMB",
133440,"2016D06005","74120","78",,,49.000000,,,,,,,"","0",,,,,,,"1","MMB",
133441,"2016D06005","74120","79",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133442,"2016D06005","74120","80",,,58.000000,,,,,,,"","0",,,,,,,"1","MMB",
133443,"2016D06005","74120","81",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133444,"2016D06005","74120","82",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133445,"2016D06005","74120","83",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133446,"2016D06005","74120","84",,,20.000000,,,,,,,"","0",,,,,,,"1","MMB",
133447,"2016D06005","74120","85",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133448,"2016D06005","74120","86",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133449,"2016D06005","74120","87",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133450,"2016D06005","74120","88",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133451,"2016D06005","74120","89",,,25.000000,,,,,,,"","0",,,,,,,"1","MMB",
133452,"2016D06005","74120","90",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133453,"2016D06006","74120","31",,,142.000000,,,,,,,"","0",,,,,,,"1","MMB",
133454,"2016D06006","74120","32",,,187.000000,,,,,,,"","0",,,,,,,"1","MMB",
133455,"2016D06006","74120","33",,,159.000000,,,,,,,"","0",,,,,,,"1","MMB",
133456,"2016D06006","74120","34",,,152.000000,,,,,,,"","0",,,,,,,"1","MMB",
133457,"2016D06006","74120","35",,,170.000000,,,,,,,"","0",,,,,,,"1","MMB",
133458,"2016D06006","74120","36",,,127.000000,,,,,,,"","0",,,,,,,"1","MMB",
133459,"2016D06006","74120","37",,,136.000000,,,,,,,"","0",,,,,,,"1","MMB",
133460,"2016D06006","74120","38",,,117.000000,,,,,,,"","0",,,,,,,"1","MMB",
133461,"2016D06006","74120","39",,,139.000000,,,,,,,"","0",,,,,,,"1","MMB",
133462,"2016D06006","74120","40",,,153.000000,,,,,,,"","0",,,,,,,"1","MMB",
133463,"2016D06006","74120","41",,,175.000000,,,,,,,"","0",,,,,,,"1","MMB",
133464,"2016D06006","74120","42",,,144.000000,,,,,,,"","0",,,,,,,"1","MMB",
133465,"2016D06006","74120","43",,,156.000000,,,,,,,"","0",,,,,,,"1","MMB",
133466,"2016D06006","74120","44",,,116.000000,,,,,,,"","0",,,,,,,"1","MMB",
133467,"2016D06006","74120","45",,,140.000000,,,,,,,"","0",,,,,,,"1","MMB",
133468,"2016D06006","74120","46",,,144.000000,,,,,,,"","0",,,,,,,"1","MMB",
133469,"2016D06006","74120","47",,,163.000000,,,,,,,"","0",,,,,,,"1","MMB",
133470,"2016D06006","74120","48",,,108.000000,,,,,,,"","5",,,,,,,"1","MMB",
133471,"2016D06006","74120","49",,,115.000000,,,,,,,"","0",,,,,,,"1","MMB",
133472,"2016D06006","74120","61",,,45.000000,,,,,,,"","0",,,,,,,"1","MMB",
133473,"2016D06006","74120","62",,,49.000000,,,,,,,"","0",,,,,,,"1","MMB",
133474,"2016D06006","74120","63",,,49.000000,,,,,,,"","0",,,,,,,"1","MMB",
133475,"2016D06006","74120","64",,,51.000000,,,,,,,"","0",,,,,,,"1","MMB",
133476,"2016D06006","74120","65",,,44.000000,,,,,,,"","0",,,,,,,"1","MMB",
133477,"2016D06006","74120","66",,,48.000000,,,,,,,"","1",,,,,,,"1","MMB",
133478,"2016D06008","74120","61",,,90.000000,,,,,,,"","0",,,,,,,"1","MMB",
133479,"2016D06008","74120","62",,,56.000000,,,,,,,"","0",,,,,,,"1","MMB",
133480,"2016D06008","74120","63",,,59.000000,,,,,,,"","0",,,,,,,"1","MMB",
133481,"2016D06008","74120","64",,,39.000000,,,,,,,"","0",,,,,,,"1","MMB",
133482,"2016D06008","74120","31",,,157.000000,,,,,,,"","0",,,,,,,"1","MMB",
133483,"2016D06008","74120","32",,,183.000000,,,,,,,"","0",,,,,,,"1","MMB",
133484,"2016D06008","74120","33",,,162.000000,,,,,,,"","0",,,,,,,"1","MMB",
133485,"2016D06008","74120","34",,,171.000000,,,,,,,"","0",,,,,,,"1","MMB",
133486,"2016D06008","74120","35",,,134.000000,,,,,,,"","0",,,,,,,"1","MMB",
133487,"2016D06008","74120","36",,,160.000000,,,,,,,"","0",,,,,,,"1","MMB",
133488,"2016D06008","74120","37",,,136.000000,,,,,,,"","0",,,,,,,"1","MMB",
133489,"2016D06008","74120","38",,,104.000000,,,,,,,"","0",,,,,,,"1","MMB",
133490,"2016D06008","74120","39",,,129.000000,,,,,,,"","0",,,,,,,"1","MMB",
133491,"2016D06008","74120","40",,,146.000000,,,,,,,"","0",,,,,,,"1","MMB",
133492,"2016D06008","74120","41",,,157.000000,,,,,,,"","0",,,,,,,"1","MMB",
133493,"2016D06008","74120","42",,,150.000000,,,,,,,"","0",,,,,,,"1","MMB",
133494,"2016D06008","74120","43",,,158.000000,,,,,,,"","0",,,,,,,"1","MMB",
133495,"2016D06008","74120","44",,,142.000000,,,,,,,"","0",,,,,,,"1","MMB",
133496,"2016D06008","74120","45",,,114.000000,,,,,,,"","0",,,,,,,"1","MMB",
133497,"2016D06008","74120","46",,,156.000000,,,,,,,"","0",,,,,,,"1","MMB",
133498,"2016D06008","74120","47",,,162.000000,,,,,,,"","0",,,,,,,"1","MMB",
133499,"2016D06008","74120","48",,,159.000000,,,,,,,"","0",,,,,,,"1","MMB",
133500,"2016D06008","74120","49",,,163.000000,,,,,,,"","0",,,,,,,"1","MMB",
133501,"2016D06008","74120","50",,,154.000000,,,,,,,"","0",,,,,,,"1","MMB",
133502,"2016D06008","74120","51",,,156.000000,,,,,,,"","0",,,,,,,"1","MMB",
133503,"2016D06008","74120","52",,,152.000000,,,,,,,"","0",,,,,,,"1","MMB",
133504,"2016D06008","74120","53",,,103.000000,,,,,,,"","0",,,,,,,"1","MMB",
133505,"2016D06008","74120","54",,,107.000000,,,,,,,"","0",,,,,,,"1","MMB",
133506,"2016D06008","74120","55",,,108.000000,,,,,,,"","0",,,,,,,"1","MMB",
133507,"2016D06008","74120","56",,,111.000000,,,,,,,"","0",,,,,,,"1","MMB",
133508,"2016D06008","74120","57",,,103.000000,,,,,,,"","0",,,,,,,"1","MMB",
133509,"2016D06008","74120","58",,,166.000000,,,,,,,"","1",,,,,,,"1","MMB",
133510,"2016D06008","74120","59",,,158.000000,,,,,,,"","1",,,,,,,"1","MMB",
133511,"2016D06009","74120","31",,,140.000000,,,,,,,"","0",,,,,,,"1","MMB",
133512,"2016D06009","74120","32",,,166.000000,,,,,,,"","0",,,,,,,"1","MMB",
133513,"2016D06009","74120","33",,,165.000000,,,,,,,"","0",,,,,,,"1","MMB",
133514,"2016D06009","74120","34",,,141.000000,,,,,,,"","0",,,,,,,"1","MMB",
133515,"2016D06009","74120","35",,,162.000000,,,,,,,"","0",,,,,,,"1","MMB",
133516,"2016D06009","74120","36",,,155.000000,,,,,,,"","0",,,,,,,"1","MMB",
133517,"2016D06009","74120","37",,,161.000000,,,,,,,"","0",,,,,,,"1","MMB",
133518,"2016D06009","74120","38",,,164.000000,,,,,,,"","0",,,,,,,"1","MMB",
133519,"2016D06009","74120","39",,,132.000000,,,,,,,"","0",,,,,,,"1","MMB",
133520,"2016D06009","74120","40",,,158.000000,,,,,,,"","0",,,,,,,"1","MMB",
133521,"2016D06009","74120","41",,,115.000000,,,,,,,"","0",,,,,,,"1","MMB",
133522,"2016D06009","74120","42",,,111.000000,,,,,,,"","0",,,,,,,"1","MMB",
133523,"2016D06009","74120","43",,,111.000000,,,,,,,"","0",,,,,,,"1","MMB",
133524,"2016D06009","74120","44",,,106.000000,,,,,,,"","0",,,,,,,"1","MMB",
133525,"2016D06009","74120","45",,,148.000000,,,,,,,"","0",,,,,,,"1","MMB",
133526,"2016D06009","74120","46",,,137.000000,,,,,,,"","0",,,,,,,"1","MMB",
133527,"2016D06009","74120","47",,,164.000000,,,,,,,"","0",,,,,,,"1","MMB",
133528,"2016D06009","74120","48",,,111.000000,,,,,,,"","0",,,,,,,"1","MMB",
133529,"2016D06009","74120","49",,,128.000000,,,,,,,"","0",,,,,,,"1","MMB",
133530,"2016D06009","74120","50",,,105.000000,,,,,,,"","0",,,,,,,"1","MMB",
133531,"2016D06009","74120","51",,,142.000000,,,,,,,"","0",,,,,,,"1","MMB",
133532,"2016D06009","74120","52",,,167.000000,,,,,,,"","0",,,,,,,"1","MMB",
133533,"2016D06009","74120","53",,,110.000000,,,,,,,"","0",,,,,,,"1","MMB",
133534,"2016D06009","74120","54",,,109.000000,,,,,,,"","0",,,,,,,"1","MMB",
133535,"2016D06009","74120","55",,,153.000000,,,,,,,"","0",,,,,,,"1","MMB",
133536,"2016D06009","74120","56",,,176.000000,,,,,,,"","0",,,,,,,"1","MMB",
133537,"2016D06009","74120","57",,,147.000000,,,,,,,"","0",,,,,,,"1","MMB",
133538,"2016D06009","74120","58",,,146.000000,,,,,,,"","0",,,,,,,"1","MMB",
133539,"2016D06009","74120","59",,,147.000000,,,,,,,"","0",,,,,,,"1","MMB",
133540,"2016D06009","74120","60",,,154.000000,,,,,,,"","1",,,,,,,"1","MMB",
133541,"2016D06009","74120","61",,,103.000000,,,,,,,"","0",,,,,,,"1","MMB",
133542,"2016D06009","74120","62",,,64.000000,,,,,,,"","0",,,,,,,"1","MMB",
133543,"2016D06009","74120","63",,,43.000000,,,,,,,"","0",,,,,,,"1","MMB",
133544,"2016D06009","74120","64",,,56.000000,,,,,,,"","0",,,,,,,"1","MMB",
133545,"2016D06009","74120","65",,,76.000000,,,,,,,"","0",,,,,,,"1","MMB",
133546,"2016D06009","74120","66",,,46.000000,,,,,,,"","0",,,,,,,"1","MMB",
133547,"2016D06009","74120","67",,,13.000000,,,,,,,"","0",,,,,,,"1","MMB",
133548,"2016D06014","74120","61",,,25.000000,,,,,,,"","0",,,,,,,"1","MMB",
133549,"2016D06014","74120","62",,,68.000000,,,,,,,"","0",,,,,,,"1","MMB",
133550,"2016D06014","74120","63",,,66.000000,,,,,,,"","0",,,,,,,"1","MMB",
133551,"2016D06014","74120","64",,,71.000000,,,,,,,"","0",,,,,,,"1","MMB",
133552,"2016D06014","74120","65",,,74.000000,,,,,,,"","0",,,,,,,"1","MMB",
133553,"2016D06014","74120","66",,,27.000000,,,,,,,"","0",,,,,,,"1","MMB",
133554,"2016D06014","74120","67",,,25.000000,,,,,,,"","0",,,,,,,"1","MMB",
133555,"2016D06014","74120","68",,,76.000000,,,,,,,"","0",,,,,,,"1","MMB",
133556,"2016D06014","74120","69",,,24.000000,,,,,,,"","0",,,,,,,"1","MMB",
133557,"2016D06014","74120","70",,,26.000000,,,,,,,"","0",,,,,,,"1","MMB",
133558,"2016D06014","74120","71",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133559,"2016D06014","74120","72",,,25.000000,,,,,,,"","0",,,,,,,"1","MMB",
133560,"2016D06014","74120","73",,,27.000000,,,,,,,"","0",,,,,,,"1","MMB",
133561,"2016D06014","74120","74",,,27.000000,,,,,,,"","0",,,,,,,"1","MMB",
133562,"2016D06014","74120","75",,,20.000000,,,,,,,"","0",,,,,,,"1","MMB",
133563,"2016D06014","74120","76",,,26.000000,,,,,,,"","0",,,,,,,"1","MMB",
133564,"2016D06014","74120","77",,,22.000000,,,,,,,"","0",,,,,,,"1","MMB",
133565,"2016D06014","74120","78",,,28.000000,,,,,,,"","0",,,,,,,"1","MMB",
133566,"2016D06014","74120","79",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133567,"2016D06014","74120","80",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133568,"2016D06014","74120","81",,,66.000000,,,,,,,"","0",,,,,,,"1","MMB",
133569,"2016D06014","74120","82",,,26.000000,,,,,,,"","0",,,,,,,"1","MMB",
133570,"2016D06014","74120","83",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133571,"2016D06014","74120","84",,,25.000000,,,,,,,"","0",,,,,,,"1","MMB",
133572,"2016D06014","74120","85",,,24.000000,,,,,,,"","0",,,,,,,"1","MMB",
133573,"2016D06014","74120","86",,,27.000000,,,,,,,"","0",,,,,,,"1","MMB",
133574,"2016D06014","74120","87",,,27.000000,,,,,,,"","0",,,,,,,"1","MMB",
133575,"2016D06014","74120","88",,,26.000000,,,,,,,"","0",,,,,,,"1","MMB",
133576,"2016D06014","74120","89",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133577,"2016D06015","74120","61",,,66.000000,,,,,,,"","0",,,,,,,"1","MMB",
133578,"2016D06015","74120","62",,,101.000000,,,,,,,"","0",,,,,,,"1","MMB",
133579,"2016D06015","74120","63",,,95.000000,,,,,,,"","0",,,,,,,"1","MMB",
133580,"2016D06015","74120","64",,,63.000000,,,,,,,"","0",,,,,,,"1","MMB",
133581,"2016D06015","74120","65",,,99.000000,,,,,,,"","0",,,,,,,"1","MMB",
133582,"2016D06015","74120","66",,,20.000000,,,,,,,"","0",,,,,,,"1","MMB",
133583,"2016D06015","74120","67",,,89.000000,,,,,,,"","0",,,,,,,"1","MMB",
133584,"2016D06015","74120","68",,,67.000000,,,,,,,"","0",,,,,,,"1","MMB",
133585,"2016D06015","74120","69",,,72.000000,,,,,,,"","0",,,,,,,"1","MMB",
133586,"2016D06015","74120","70",,,68.000000,,,,,,,"","0",,,,,,,"1","MMB",
133587,"2016D06015","74120","71",,,67.000000,,,,,,,"","0",,,,,,,"1","MMB",
133588,"2016D06015","74120","72",,,63.000000,,,,,,,"","0",,,,,,,"1","MMB",
133589,"2016D06015","74120","73",,,90.000000,,,,,,,"","0",,,,,,,"1","MMB",
133590,"2016D06015","74120","74",,,39.000000,,,,,,,"","0",,,,,,,"1","MMB",
133591,"2016D06015","74120","75",,,44.000000,,,,,,,"","0",,,,,,,"1","MMB",
133592,"2016D06015","74120","76",,,22.000000,,,,,,,"","0",,,,,,,"1","MMB",
133593,"2016D06015","74120","77",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133594,"2016D06015","74120","78",,,24.000000,,,,,,,"","0",,,,,,,"1","MMB",
133595,"2016D06015","74120","79",,,22.000000,,,,,,,"","0",,,,,,,"1","MMB",
133596,"2016D06015","74120","80",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133597,"2016D06015","74120","81",,,19.000000,,,,,,,"","0",,,,,,,"1","MMB",
133598,"2016D06015","74120","82",,,22.000000,,,,,,,"","0",,,,,,,"1","MMB",
133599,"2016D06015","74120","83",,,21.000000,,,,,,,"","0",,,,,,,"1","MMB",
133600,"2016D06015","74120","84",,,24.000000,,,,,,,"","0",,,,,,,"1","MMB",
133601,"2016D06015","74120","85",,,22.000000,,,,,,,"","0",,,,,,,"1","MMB",
133602,"2016D06015","74120","86",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133603,"2016D06015","74120","87",,,20.000000,,,,,,,"","0",,,,,,,"1","MMB",
133604,"2016D06015","74120","88",,,22.000000,,,,,,,"","0",,,,,,,"1","MMB",
133605,"2016D06015","74120","89",,,27.000000,,,,,,,"","0",,,,,,,"1","MMB",
133606,"2016D06015","74120","90",,,23.000000,,,,,,,"","0",,,,,,,"1","MMB",
133607,"2016D06016","74120","31",,,117.000000,,,,,,,"","0",,,,,,,"1","MMB",
133608,"2016D06016","74120","32",,,139.000000,,,,,,,"","0",,,,,,,"1","MMB",
133609,"2016D06016","74120","33",,,156.000000,,,,,,,"","0",,,,,,,"1","MMB",
133610,"2016D06016","74120","34",,,160.000000,,,,,,,"","0",,,,,,,"1","MMB",
133611,"2016D06016","74120","35",,,150.000000,,,,,,,"","0",,,,,,,"1","MMB",
133612,"2016D06016","74120","36",,,139.000000,,,,,,,"","0",,,,,,,"1","MMB",
133613,"2016D06016","74120","37",,,116.000000,,,,,,,"","0",,,,,,,"1","MMB",
133614,"2016D06016","74120","38",,,121.000000,,,,,,,"","0",,,,,,,"1","MMB",
133615,"2016D06016","74120","39",,,137.000000,,,,,,,"","0",,,,,,,"1","MMB",
133616,"2016D06016","74120","40",,,162.000000,,,,,,,"","0",,,,,,,"1","MMB",
133617,"2016D06016","74120","41",,,119.000000,,,,,,,"","0",,,,,,,"1","MMB",
133618,"2016D06016","74120","42",,,116.000000,,,,,,,"","0",,,,,,,"1","MMB",
133619,"2016D06016","74120","43",,,110.000000,,,,,,,"","0",,,,,,,"1","MMB",
133620,"2016D06016","74120","44",,,116.000000,,,,,,,"","0",,,,,,,"1","MMB",
133621,"2016D06016","74120","45",,,163.000000,,,,,,,"","0",,,,,,,"1","MMB",
133622,"2016D06016","74120","46",,,116.000000,,,,,,,"","0",,,,,,,"1","MMB",
133623,"2016D06016","74120","47",,,156.000000,,,,,,,"","0",,,,,,,"1","MMB",
133624,"2016D06016","74120","48",,,110.000000,,,,,,,"","0",,,,,,,"1","MMB",
133625,"2016D06016","74120","49",,,147.000000,,,,,,,"","0",,,,,,,"1","MMB",
133626,"2016D06016","74120","50",,,115.000000,,,,,,,"","0",,,,,,,"1","MMB",
133627,"2016D06016","74120","51",,,151.000000,,,,,,,"","0",,,,,,,"1","MMB",
133628,"2016D06016","74120","52",,,114.000000,,,,,,,"","0",,,,,,,"1","MMB",
133629,"2016D06016","74120","53",,,116.000000,,,,,,,"","0",,,,,,,"1","MMB",
133630,"2016D06016","74120","54",,,157.000000,,,,,,,"","0",,,,,,,"1","MMB",
133631,"2016D06016","74120","55",,,120.000000,,,,,,,"","0",,,,,,,"1","MMB",
133632,"2016D06016","74120","56",,,124.000000,,,,,,,"","0",,,,,,,"1","MMB",
133633,"2016D06016","74120","57",,,135.000000,,,,,,,"","0",,,,,,,"1","MMB",
133634,"2016D06016","74120","58",,,117.000000,,,,,,,"","0",,,,,,,"1","MMB",
133635,"2016D06016","74120","59",,,112.000000,,,,,,,"","0",,,,,,,"1","MMB",
133636,"2016D06016","74120","60",,,119.000000,,,,,,,"","0",,,,,,,"1","MMB",
133637,"2016D06016","74120","61",,,55.000000,,,,,,,"","0",,,,,,,"1","MMB",
133638,"2016D06016","74120","62",,,64.000000,,,,,,,"","0",,,,,,,"1","MMB",
133639,"2016D06016","74120","63",,,85.000000,,,,,,,"","0",,,,,,,"1","MMB",
133640,"2016D06016","74120","64",,,56.000000,,,,,,,"","0",,,,,,,"1","MMB",
133641,"2016D06016","74120","65",,,79.000000,,,,,,,"","0",,,,,,,"1","MMB",
133642,"2016D06016","74120","66",,,74.000000,,,,,,,"","0",,,,,,,"1","MMB",
133643,"2016D06016","74120","67",,,70.000000,,,,,,,"","0",,,,,,,"1","MMB",
133644,"2016D06016","74120","68",,,88.000000,,,,,,,"","0",,,,,,,"1","MMB",
133645,"2016D06016","74120","69",,,85.000000,,,,,,,"","0",,,,,,,"1","MMB",
133646,"2016D06016","74120","70",,,72.000000,,,,,,,"","0",,,,,,,"1","MMB",
133647,"2016D06016","74120","71",,,79.000000,,,,,,,"","0",,,,,,,"1","MMB",
133648,"2016D06016","74120","72",,,49.000000,,,,,,,"","0",,,,,,,"1","MMB",
133649,"2016D06016","74120","73",,,52.000000,,,,,,,"","0",,,,,,,"1","MMB",
133650,"2016D06016","74120","74",,,81.000000,,,,,,,"","0",,,,,,,"1","MMB",
133651,"2016D06016","74120","75",,,85.000000,,,,,,,"","0",,,,,,,"1","MMB",
133652,"2016D06016","74120","76",,,51.000000,,,,,,,"","0",,,,,,,"1","MMB",
133653,"2016D06016","74120","77",,,69.000000,,,,,,,"","0",,,,,,,"1","MMB",
133654,"2016D06016","74120","78",,,76.000000,,,,,,,"","1",,,,,,,"1","MMB",
133655,"2016D06017","74120","61",,,78.000000,,,,,,,"","0",,,,,,,"1","MMB",
133656,"2016D06017","74120","62",,,86.000000,,,,,,,"","0",,,,,,,"1","MMB",
133657,"2016D06017","74120","63",,,48.000000,,,,,,,"","0",,,,,,,"1","MMB",
133658,"2016D06017","74120","64",,,54.000000,,,,,,,"","0",,,,,,,"1","MMB",
133659,"2016D06017","74120","65",,,66.000000,,,,,,,"","0",,,,,,,"1","MMB",
133660,"2016D06017","74120","66",,,77.000000,,,,,,,"","0",,,,,,,"1","MMB",
133661,"2016D06017","74120","67",,,74.000000,,,,,,,"","0",,,,,,,"1","MMB",
133662,"2016D06017","74120","68",,,52.000000,,,,,,,"","0",,,,,,,"1","MMB",
133663,"2016D06017","74120","69",,,56.000000,,,,,,,"","0",,,,,,,"1","MMB",
133664,"2016D06017","74120","70",,,52.000000,,,,,,,"","0",,,,,,,"1","MMB",
133665,"2016D06017","74120","71",,,82.000000,,,,,,,"","0",,,,,,,"1","MMB",
133666,"2016D06017","74120","72",,,99.000000,,,,,,,"","0",,,,,,,"1","MMB",
133667,"2016D06017","74120","73",,,37.000000,,,,,,,"","0",,,,,,,"1","MMB",
133668,"2016D06017","74120","74",,,16.000000,,,,,,,"","0",,,,,,,"1","MMB",
133669,"2016D06017","74120","75",,,17.000000,,,,,,,"","0",,,,,,,"1","MMB",
133670,"2016D06017","74120","76",,,75.000000,,,,,,,"","0",,,,,,,"1","MMB",
133671,"2016D06017","74120","77",,,87.000000,,,,,,,"","0",,,,,,,"1","MMB",
133672,"2016D06017","74120","78",,,83.000000,,,,,,,"","0",,,,,,,"1","MMB",
133673,"2016D06017","74120","79",,,57.000000,,,,,,,"","0",,,,,,,"1","MMB",
133674,"2016D06017","74120","80",,,50.000000,,,,,,,"","0",,,,,,,"1","MMB",
133675,"2016D06017","74120","81",,,43.000000,,,,,,,"","0",,,,,,,"1","MMB",
133676,"2016D06017","74120","31",,,111.000000,,,,,,,"","5",,,,,,,"1","MMB",
133677,"2016D06017","74120","32",,,149.000000,,,,,,,"","0",,,,,,,"1","MMB",
133678,"2016D06017","74120","33",,,122.000000,,,,,,,"","0",,,,,,,"1","MMB",
133679,"2016D06017","74120","34",,,140.000000,,,,,,,"","0",,,,,,,"1","MMB",
133680,"2016D06017","74120","35",,,121.000000,,,,,,,"","0",,,,,,,"1","MMB",
133681,"2016D06017","74120","36",,,128.000000,,,,,,,"","0",,,,,,,"1","MMB",
133682,"2016D06017","74120","37",,,118.000000,,,,,,,"","0",,,,,,,"1","MMB",
133683,"2016D06017","74120","38",,,120.000000,,,,,,,"","0",,,,,,,"1","MMB",
133684,"2016D06017","74120","39",,,114.000000,,,,,,,"","0",,,,,,,"1","MMB",
133685,"2016D06017","74120","40",,,115.000000,,,,,,,"","0",,,,,,,"1","MMB",
133686,"2016D06017","74120","41",,,136.000000,,,,,,,"","0",,,,,,,"1","MMB",
133687,"2016D06017","74120","42",,,121.000000,,,,,,,"","0",,,,,,,"1","MMB",
133688,"2016D06017","74120","43",,,156.000000,,,,,,,"","0",,,,,,,"1","MMB",
133689,"2016D06017","74120","44",,,120.000000,,,,,,,"","0",,,,,,,"1","MMB",
133690,"2016D06017","74120","45",,,124.000000,,,,,,,"","0",,,,,,,"1","MMB",
133691,"2016D06017","74120","46",,,121.000000,,,,,,,"","0",,,,,,,"1","MMB",
133692,"2016D06017","74120","47",,,171.000000,,,,,,,"","0",,,,,,,"1","MMB",
133693,"2016D06017","74120","48",,,156.000000,,,,,,,"","0",,,,,,,"1","MMB",
133694,"2016D06017","74120","49",,,117.000000,,,,,,,"","0",,,,,,,"1","MMB",
133695,"2016D06017","74120","50",,,161.000000,,,,,,,"","0",,,,,,,"1","MMB",
133696,"2016D06017","74120","51",,,126.000000,,,,,,,"","0",,,,,,,"1","MMB",
133697,"2016D06017","74120","52",,,116.000000,,,,,,,"","0",,,,,,,"1","MMB",
133698,"2016D06017","74120","53",,,118.000000,,,,,,,"","0",,,,,,,"1","MMB",
133699,"2016D06017","74120","54",,,114.000000,,,,,,,"","0",,,,,,,"1","MMB",
133700,"2016D06017","74120","55",,,83.000000,,,,,,,"","0",,,,,,,"1","MMB",
133701,"2016D06017","74120","56",,,121.000000,,,,,,,"","0",,,,,,,"1","MMB",
133702,"2016D06017","74120","57",,,109.000000,,,,,,,"","0",,,,,,,"1","MMB",
133703,"2016D06017","74120","58",,,155.000000,,,,,,,"","0",,,,,,,"1","MMB",
